column00,Unnamed: 0,TermName,StudentID,StudentDateOfBirth,StudentGender,Grade,Subject,Course,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,LexileScore,LexileMin,LexileMax,Goal1Name,Goal1RitScore,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5Adjective,TestStartDateTime,Year,ClassOf,Season
200,200,Fall 2019-2020,183513,2003-03-24,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,599173182,2019-09-30,13:17:59,47,232,2.9,51.0,Avg,54,0.0,,,,Operations and Algebraic Thinking,233,Avg,The Real and Complex Number Systems,226,LoAvg,Geometry,241,HiAvg,Statistics and Probability,224.0,LoAvg,,,,2019-09-30 13:17:59,2019-2020,2021,Fall
203,203,Fall 2019-2020,233676,2004-02-25,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,596639537,2019-10-07,09:11:41,77,254,3.1,89.0,High,54,0.0,,,,Operations and Algebraic Thinking,258,High,The Real and Complex Number Systems,247,HiAvg,Geometry,250,High,Statistics and Probability,260.0,High,,,,2019-10-07 09:11:41,2019-2020,2022,Fall
206,206,Fall 2019-2020,242252,2003-05-28,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,599173196,2019-09-30,13:21:33,44,235,2.9,56.0,Avg,55,0.0,,,,Operations and Algebraic Thinking,234,Avg,The Real and Complex Number Systems,251,High,Geometry,230,Avg,Statistics and Probability,225.0,LoAvg,,,,2019-09-30 13:21:33,2019-2020,2021,Fall
209,209,Fall 2019-2020,245976,2003-08-12,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,598847659,2019-10-02,09:03:10,52,251,2.9,86.0,High,55,0.0,,,,Operations and Algebraic Thinking,250,High,The Real and Complex Number Systems,250,High,Geometry,259,High,Statistics and Probability,243.0,HiAvg,,,,2019-10-02 09:03:10,2019-2020,2022,Fall
212,212,Fall 2019-2020,254176,2003-09-28,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597815395,2019-10-07,09:11:40,59,247,2.9,81.0,High,52,0.0,,,,Operations and Algebraic Thinking,254,High,The Real and Complex Number Systems,252,High,Geometry,235,HiAvg,Statistics and Probability,249.0,High,,,,2019-10-07 09:11:40,2019-2020,2022,Fall
215,215,Fall 2019-2020,257391,2003-12-05,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,596639558,2019-10-02,09:54:30,28,231,2.9,54.0,Avg,46,11.5385,,,,Operations and Algebraic Thinking,232,Avg,The Real and Complex Number Systems,232,Avg,Geometry,234,Avg,Statistics and Probability,226.0,Avg,,,,2019-10-02 09:54:30,2019-2020,2022,Fall
218,218,Fall 2019-2020,272804,2003-03-02,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597265862,2019-10-02,09:04:46,72,271,3.0,98.0,High,56,2.0,,,,Operations and Algebraic Thinking,268,High,The Real and Complex Number Systems,282,High,Geometry,270,High,Statistics and Probability,263.0,High,,,,2019-10-02 09:04:46,2019-2020,2022,Fall
221,221,Fall 2019-2020,282975,2004-08-30,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,596639524,2019-10-15,13:04:05,53,234,3.0,65.0,HiAvg,54,0.0,,,,Operations and Algebraic Thinking,232,HiAvg,The Real and Complex Number Systems,236,HiAvg,Geometry,233,HiAvg,Statistics and Probability,234.0,HiAvg,,,,2019-10-15 13:04:05,2019-2020,2023,Fall
224,224,Fall 2019-2020,301100,2004-08-27,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597613728,2019-10-07,12:58:34,43,236,2.9,69.0,HiAvg,52,0.0,,,,Operations and Algebraic Thinking,235,HiAvg,The Real and Complex Number Systems,235,HiAvg,Geometry,240,HiAvg,Statistics and Probability,235.0,HiAvg,,,,2019-10-07 12:58:34,2019-2020,2023,Fall
227,227,Fall 2019-2020,304567,2003-11-01,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,598847876,2019-10-02,09:03:06,50,253,2.9,88.0,High,52,0.0,,,,Operations and Algebraic Thinking,253,High,The Real and Complex Number Systems,250,High,Geometry,270,High,Statistics and Probability,241.0,HiAvg,,,,2019-10-02 09:03:06,2019-2020,2022,Fall
230,230,Fall 2019-2020,329300,2005-08-31,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597613679,2019-10-07,12:58:45,68,239,2.9,74.0,HiAvg,50,0.0,,,,Operations and Algebraic Thinking,243,HiAvg,The Real and Complex Number Systems,234,HiAvg,Geometry,245,High,Statistics and Probability,234.0,HiAvg,,,,2019-10-07 12:58:45,2019-2020,2023,Fall
233,233,Fall 2019-2020,337582,2004-06-19,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,596903926,2019-10-15,08:58:12,46,230,3.2,52.0,Avg,56,0.0,,,,Operations and Algebraic Thinking,237,HiAvg,The Real and Complex Number Systems,234,Avg,Geometry,231,Avg,Statistics and Probability,219.0,LoAvg,,,,2019-10-15 08:58:12,2019-2020,2022,Fall
237,237,Fall 2019-2020,362070,2004-08-07,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,599172538,2019-10-01,10:53:43,61,244,2.9,77.0,HiAvg,57,0.0,,,,Operations and Algebraic Thinking,246,HiAvg,The Real and Complex Number Systems,242,HiAvg,Geometry,246,HiAvg,Statistics and Probability,244.0,HiAvg,,,,2019-10-01 10:53:43,2019-2020,2022,Fall
240,240,Fall 2019-2020,380914,2005-02-24,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597613849,2019-10-08,13:57:14,66,254,3.0,92.0,High,50,0.0,,,,Operations and Algebraic Thinking,260,High,The Real and Complex Number Systems,252,High,Geometry,253,High,Statistics and Probability,252.0,High,,,,2019-10-08 13:57:14,2019-2020,2023,Fall
243,243,Fall 2019-2020,456530,2002-10-05,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,599172558,2019-09-30,13:17:23,52,260,3.0,91.0,High,53,0.0,,,,Operations and Algebraic Thinking,258,High,The Real and Complex Number Systems,254,High,Geometry,270,High,Statistics and Probability,256.0,High,,,,2019-09-30 13:17:23,2019-2020,2021,Fall
246,246,Fall 2019-2020,459521,2003-03-14,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,599172664,2019-10-01,13:56:27,71,265,3.0,95.0,High,53,0.0,,,,Operations and Algebraic Thinking,272,High,The Real and Complex Number Systems,256,High,Geometry,274,High,Statistics and Probability,256.0,High,,,,2019-10-01 13:56:27,2019-2020,2021,Fall
249,249,Fall 2019-2020,469561,2003-12-18,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597815571,2019-10-07,09:11:40,44,240,3.0,71.0,HiAvg,52,0.0,,,,Operations and Algebraic Thinking,248,High,The Real and Complex Number Systems,243,HiAvg,Geometry,233,Avg,Statistics and Probability,236.0,HiAvg,,,,2019-10-07 09:11:40,2019-2020,2022,Fall
252,252,Fall 2019-2020,477839,2005-03-02,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,598847669,2019-10-02,09:03:15,39,238,2.9,67.0,HiAvg,56,0.0,,,,Operations and Algebraic Thinking,238,HiAvg,The Real and Complex Number Systems,242,HiAvg,Geometry,242,HiAvg,Statistics and Probability,231.0,Avg,,,,2019-10-02 09:03:15,2019-2020,2022,Fall
255,255,Fall 2019-2020,490440,2005-01-15,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597613798,2019-10-07,12:58:43,52,258,3.1,94.0,High,54,2.0,,,,Operations and Algebraic Thinking,256,High,The Real and Complex Number Systems,258,High,Geometry,258,High,Statistics and Probability,258.0,High,,,,2019-10-07 12:58:43,2019-2020,2023,Fall
258,258,Fall 2019-2020,498151,2004-04-18,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597614164,2019-10-07,12:58:44,44,225,3.0,47.0,Avg,48,0.0,,,,Operations and Algebraic Thinking,229,Avg,The Real and Complex Number Systems,233,HiAvg,Geometry,221,LoAvg,Statistics and Probability,218.0,LoAvg,,,,2019-10-07 12:58:44,2019-2020,2023,Fall
261,261,Fall 2019-2020,535603,2004-04-02,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,596903883,2019-10-15,13:04:58,30,233,3.1,63.0,HiAvg,46,2.0,,,,Operations and Algebraic Thinking,232,HiAvg,The Real and Complex Number Systems,233,HiAvg,Geometry,232,HiAvg,Statistics and Probability,237.0,HiAvg,,,,2019-10-15 13:04:58,2019-2020,2023,Fall
264,264,Fall 2019-2020,548005,2003-03-19,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,599172588,2019-10-01,13:56:59,91,268,3.0,96.0,High,58,0.0,,,,Operations and Algebraic Thinking,269,High,The Real and Complex Number Systems,275,High,Geometry,261,High,Statistics and Probability,266.0,High,,,,2019-10-01 13:56:59,2019-2020,2021,Fall
267,267,Fall 2019-2020,556296,2005-05-03,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597016640,2019-10-07,12:58:46,54,240,2.9,75.0,HiAvg,52,0.0,,,,Operations and Algebraic Thinking,250,High,The Real and Complex Number Systems,232,HiAvg,Geometry,236,HiAvg,Statistics and Probability,243.0,HiAvg,,,,2019-10-07 12:58:46,2019-2020,2023,Fall
270,270,Fall 2019-2020,577031,2003-05-06,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,598848099,2019-10-02,09:02:59,55,242,2.9,74.0,HiAvg,53,0.0,,,,Operations and Algebraic Thinking,255,High,The Real and Complex Number Systems,242,HiAvg,Geometry,229,Avg,Statistics and Probability,242.0,HiAvg,,,,2019-10-02 09:02:59,2019-2020,2022,Fall
273,273,Fall 2019-2020,588275,2003-05-01,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,596903905,2019-09-30,13:18:23,79,278,3.1,99.0,High,60,0.0,,,,Operations and Algebraic Thinking,280,High,The Real and Complex Number Systems,292,High,Geometry,270,High,Statistics and Probability,269.0,High,,,,2019-09-30 13:18:23,2019-2020,2021,Fall
276,276,Fall 2019-2020,622408,2004-12-28,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597613888,2019-10-07,13:01:08,56,230,2.9,57.0,Avg,50,0.0,,,,Operations and Algebraic Thinking,234,HiAvg,The Real and Complex Number Systems,231,Avg,Geometry,231,Avg,Statistics and Probability,224.0,Avg,,,,2019-10-07 13:01:08,2019-2020,2023,Fall
279,279,Fall 2019-2020,636020,2003-08-14,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597815662,2019-10-07,09:11:52,52,225,3.2,42.0,Avg,54,12.0,,,,Operations and Algebraic Thinking,227,Avg,The Real and Complex Number Systems,210,Low,Geometry,230,Avg,Statistics and Probability,232.0,Avg,,,,2019-10-07 09:11:52,2019-2020,2022,Fall
282,282,Fall 2019-2020,646003,2004-08-19,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,596763382,2019-10-15,13:03:59,34,232,3.0,61.0,HiAvg,52,0.0,,,,Operations and Algebraic Thinking,241,HiAvg,The Real and Complex Number Systems,227,Avg,Geometry,220,LoAvg,Statistics and Probability,240.0,HiAvg,,,,2019-10-15 13:03:59,2019-2020,2023,Fall
285,285,Fall 2019-2020,677699,2004-01-29,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597815475,2019-10-07,09:11:54,38,237,3.0,65.0,HiAvg,56,0.0,,,,Operations and Algebraic Thinking,233,Avg,The Real and Complex Number Systems,244,HiAvg,Geometry,234,Avg,Statistics and Probability,234.0,Avg,,,,2019-10-07 09:11:54,2019-2020,2022,Fall
288,288,Fall 2019-2020,686870,2002-10-11,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,599172623,2019-09-30,13:17:54,50,238,2.9,62.0,HiAvg,53,0.0,,,,Operations and Algebraic Thinking,237,Avg,The Real and Complex Number Systems,237,Avg,Geometry,244,HiAvg,Statistics and Probability,233.0,Avg,,,,2019-09-30 13:17:54,2019-2020,2021,Fall
291,291,Fall 2019-2020,688137,2004-06-03,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597815836,2019-10-07,09:11:43,52,243,3.0,75.0,HiAvg,52,0.0,,,,Operations and Algebraic Thinking,238,HiAvg,The Real and Complex Number Systems,246,HiAvg,Geometry,244,HiAvg,Statistics and Probability,244.0,HiAvg,,,,2019-10-07 09:11:43,2019-2020,2022,Fall
294,294,Fall 2019-2020,721627,2003-12-05,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597815561,2019-10-07,09:11:53,51,261,3.0,94.0,High,56,2.0,,,,Operations and Algebraic Thinking,262,High,The Real and Complex Number Systems,274,High,Geometry,248,High,Statistics and Probability,259.0,High,,,,2019-10-07 09:11:53,2019-2020,2022,Fall
297,297,Fall 2019-2020,721794,2004-08-25,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597614158,2019-10-07,12:58:45,47,240,3.1,75.0,HiAvg,50,2.0,,,,Operations and Algebraic Thinking,243,HiAvg,The Real and Complex Number Systems,239,HiAvg,Geometry,243,HiAvg,Statistics and Probability,235.0,HiAvg,,,,2019-10-07 12:58:45,2019-2020,2023,Fall
300,300,Fall 2019-2020,739929,2004-10-28,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597614140,2019-10-08,13:57:16,63,250,3.0,88.0,High,52,0.0,,,,Operations and Algebraic Thinking,258,High,The Real and Complex Number Systems,257,High,Geometry,241,HiAvg,Statistics and Probability,247.0,High,,,,2019-10-08 13:57:16,2019-2020,2023,Fall
303,303,Fall 2019-2020,788484,2003-08-17,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,599172523,2019-10-01,10:53:49,63,222,3.0,36.0,LoAvg,55,0.0,,,,Operations and Algebraic Thinking,231,Avg,The Real and Complex Number Systems,220,LoAvg,Geometry,220,LoAvg,Statistics and Probability,215.0,LoAvg,,,,2019-10-01 10:53:49,2019-2020,2022,Fall
306,306,Fall 2019-2020,791069,2002-10-22,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,599172996,2019-09-30,13:20:16,51,233,2.9,52.0,Avg,50,0.0,,,,Operations and Algebraic Thinking,227,Avg,The Real and Complex Number Systems,238,HiAvg,Geometry,238,HiAvg,Statistics and Probability,229.0,Avg,,,,2019-09-30 13:20:16,2019-2020,2021,Fall
309,309,Fall 2019-2020,812921,2002-07-02,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,596904007,2019-09-30,13:17:26,86,238,2.9,62.0,HiAvg,55,0.0,,,,Operations and Algebraic Thinking,239,HiAvg,The Real and Complex Number Systems,236,Avg,Geometry,237,Avg,Statistics and Probability,241.0,HiAvg,,,,2019-09-30 13:17:26,2019-2020,2021,Fall
311,311,Fall 2019-2020,824308,2002-07-12,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,599173270,2019-10-01,13:01:31,31,225,3.0,37.0,LoAvg,58,0.0,,,,Operations and Algebraic Thinking,227,Avg,The Real and Complex Number Systems,219,LoAvg,Geometry,217,LoAvg,Statistics and Probability,234.0,Avg,,,,2019-10-01 13:01:31,2019-2020,2021,Fall
314,314,Fall 2019-2020,835904,2005-06-26,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597016716,2019-10-07,12:58:44,99,246,3.0,84.0,High,56,0.0,,,,Operations and Algebraic Thinking,249,High,The Real and Complex Number Systems,239,HiAvg,Geometry,241,HiAvg,Statistics and Probability,255.0,High,,,,2019-10-07 12:58:44,2019-2020,2023,Fall
317,317,Fall 2019-2020,839104,2005-06-02,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597613931,2019-10-07,12:58:37,75,255,3.0,93.0,High,54,0.0,,,,Operations and Algebraic Thinking,253,High,The Real and Complex Number Systems,263,High,Geometry,253,High,Statistics and Probability,249.0,High,,,,2019-10-07 12:58:37,2019-2020,2023,Fall
320,320,Fall 2019-2020,854875,2003-05-03,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,596903934,2019-09-30,13:17:13,83,245,3.1,74.0,HiAvg,58,0.0,,,,Operations and Algebraic Thinking,253,High,The Real and Complex Number Systems,234,Avg,Geometry,242,HiAvg,Statistics and Probability,248.0,HiAvg,,,,2019-09-30 13:17:13,2019-2020,2021,Fall
323,323,Fall 2019-2020,884856,2003-11-24,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597815550,2019-10-07,09:11:47,43,244,3.5,77.0,HiAvg,62,0.0,,,,Operations and Algebraic Thinking,246,HiAvg,The Real and Complex Number Systems,247,HiAvg,Geometry,246,HiAvg,Statistics and Probability,237.0,HiAvg,,,,2019-10-07 09:11:47,2019-2020,2022,Fall
326,326,Fall 2019-2020,895695,2005-03-02,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,598847489,2019-10-02,09:03:13,61,248,3.0,83.0,High,55,0.0,,,,Operations and Algebraic Thinking,248,High,The Real and Complex Number Systems,242,HiAvg,Geometry,252,High,Statistics and Probability,249.0,High,,,,2019-10-02 09:03:13,2019-2020,2022,Fall
329,329,Fall 2019-2020,902372,2004-08-24,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,598847800,2019-10-02,09:03:08,57,237,2.9,65.0,HiAvg,54,0.0,,,,Operations and Algebraic Thinking,238,HiAvg,The Real and Complex Number Systems,232,Avg,Geometry,248,High,Statistics and Probability,227.0,Avg,,,,2019-10-02 09:03:08,2019-2020,2022,Fall
332,332,Fall 2019-2020,910143,2002-08-09,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,599172513,2019-10-01,12:57:42,35,243,2.9,71.0,HiAvg,49,0.0,,,,Operations and Algebraic Thinking,247,HiAvg,The Real and Complex Number Systems,234,Avg,Geometry,248,HiAvg,Statistics and Probability,244.0,HiAvg,,,,2019-10-01 12:57:42,2019-2020,2021,Fall
335,335,Fall 2019-2020,913580,2002-09-19,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,599172883,2019-09-30,13:17:06,42,226,2.9,39.0,LoAvg,55,0.0,,,,Operations and Algebraic Thinking,230,Avg,The Real and Complex Number Systems,222,LoAvg,Geometry,223,LoAvg,Statistics and Probability,227.0,Avg,,,,2019-09-30 13:17:06,2019-2020,2021,Fall
338,338,Fall 2019-2020,919202,2004-03-27,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597815685,2019-10-07,09:11:47,56,232,2.9,56.0,Avg,48,4.0,,,,Operations and Algebraic Thinking,232,Avg,The Real and Complex Number Systems,232,Avg,Geometry,233,Avg,Statistics and Probability,232.0,Avg,,,,2019-10-07 09:11:47,2019-2020,2022,Fall
341,341,Fall 2019-2020,947734,2003-02-09,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,599173199,2019-09-30,13:17:52,51,248,3.0,79.0,HiAvg,55,0.0,,,,Operations and Algebraic Thinking,255,High,The Real and Complex Number Systems,236,Avg,Geometry,258,High,Statistics and Probability,243.0,HiAvg,,,,2019-09-30 13:17:52,2019-2020,2021,Fall
344,344,Fall 2019-2020,952720,2003-08-24,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597815598,2019-10-07,09:11:41,59,234,3.1,60.0,Avg,48,0.0,,,,Operations and Algebraic Thinking,242,HiAvg,The Real and Complex Number Systems,229,Avg,Geometry,244,HiAvg,Statistics and Probability,221.0,LoAvg,,,,2019-10-07 09:11:41,2019-2020,2022,Fall
347,347,Fall 2019-2020,961321,2003-10-07,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597815938,2019-10-07,09:11:46,50,242,3.0,74.0,HiAvg,50,0.0,,,,Operations and Algebraic Thinking,245,HiAvg,The Real and Complex Number Systems,238,HiAvg,Geometry,240,HiAvg,Statistics and Probability,244.0,HiAvg,,,,2019-10-07 09:11:46,2019-2020,2022,Fall
350,350,Fall 2019-2020,964803,2004-11-05,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,597613830,2019-10-07,12:58:45,50,223,3.1,43.0,Avg,56,0.0,,,,Operations and Algebraic Thinking,213,LoAvg,The Real and Complex Number Systems,224,Avg,Geometry,236,HiAvg,Statistics and Probability,220.0,LoAvg,,,,2019-10-07 12:58:45,2019-2020,2023,Fall
353,353,Fall 2019-2020,979980,2004-10-17,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,596903903,2019-10-07,12:58:39,80,250,3.0,88.0,High,50,0.0,,,,Operations and Algebraic Thinking,261,High,The Real and Complex Number Systems,244,HiAvg,Geometry,250,High,Statistics and Probability,246.0,High,,,,2019-10-07 12:58:39,2019-2020,2023,Fall
356,356,Winter 2019-2020,108812,2005-03-19,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,617378443,2020-01-27,09:06:23,73,253,2.9,89.0,High,53,0.0,,,,Operations and Algebraic Thinking,258,High,The Real and Complex Number Systems,253,High,Geometry,254,High,Statistics and Probability,247.0,High,,,,2020-01-27 09:06:23,2019-2020,2023,Winter
359,359,Winter 2019-2020,1200563,2003-09-06,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,618478545,2020-01-29,09:01:38,59,263,2.9,94.0,High,54,0.0,,,,Operations and Algebraic Thinking,266,High,The Real and Complex Number Systems,264,High,Geometry,267,High,Statistics and Probability,256.0,High,,,,2020-01-29 09:01:38,2019-2020,2022,Winter
362,362,Winter 2019-2020,1205294,2005-05-05,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,619341775,2020-01-27,09:09:55,62,226,2.9,45.0,Avg,45,3.7736,,,,Operations and Algebraic Thinking,225,Avg,The Real and Complex Number Systems,228,Avg,Geometry,233,Avg,Statistics and Probability,220.0,LoAvg,,,,2020-01-27 09:09:55,2019-2020,2023,Winter
365,365,Winter 2019-2020,1205333,2002-09-06,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,617599576,2020-02-03,13:56:57,46,229,2.9,41.0,Avg,54,0.0,,,,Operations and Algebraic Thinking,238,Avg,The Real and Complex Number Systems,221,LoAvg,Geometry,232,Avg,Statistics and Probability,226.0,LoAvg,,,,2020-02-03 13:56:57,2019-2020,2021,Winter
368,368,Winter 2019-2020,1205598,2005-08-14,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,617069931,2020-01-27,09:13:50,91,234,3.0,60.0,Avg,55,0.0,,,,Operations and Algebraic Thinking,234,Avg,The Real and Complex Number Systems,239,HiAvg,Geometry,234,Avg,Statistics and Probability,228.0,Avg,,,,2020-01-27 09:13:50,2019-2020,2023,Winter
371,371,Winter 2019-2020,1207256,2004-09-08,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,617378150,2020-01-28,13:51:42,110,267,3.0,97.0,High,59,0.0,,,,Operations and Algebraic Thinking,256,High,The Real and Complex Number Systems,260,High,Geometry,270,High,Statistics and Probability,281.0,High,,,,2020-01-28 13:51:42,2019-2020,2023,Winter
374,374,Winter 2019-2020,1208804,2005-04-08,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,619341880,2020-01-27,09:06:24,47,242,3.0,75.0,HiAvg,46,0.0,,,,Operations and Algebraic Thinking,252,High,The Real and Complex Number Systems,240,HiAvg,Geometry,232,Avg,Statistics and Probability,246.0,HiAvg,,,,2020-01-27 09:06:24,2019-2020,2023,Winter
377,377,Winter 2019-2020,1208807,2005-03-05,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,618933396,2020-01-28,13:51:48,78,250,2.9,86.0,High,48,0.0,,,,Operations and Algebraic Thinking,252,High,The Real and Complex Number Systems,250,High,Geometry,261,High,Statistics and Probability,240.0,HiAvg,,,,2020-01-28 13:51:48,2019-2020,2023,Winter
380,380,Winter 2019-2020,1208809,2004-12-24,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,617378571,2020-02-04,08:56:04,49,237,3.0,66.0,HiAvg,46,6.0,,,,Operations and Algebraic Thinking,254,High,The Real and Complex Number Systems,231,Avg,Geometry,237,HiAvg,Statistics and Probability,225.0,Avg,,,,2020-02-04 08:56:04,2019-2020,2023,Winter
383,383,Winter 2019-2020,1208817,2004-06-25,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,618478967,2020-01-29,09:02:40,42,238,3.2,63.0,HiAvg,40,0.0,,,,Operations and Algebraic Thinking,250,High,The Real and Complex Number Systems,240,HiAvg,Geometry,248,HiAvg,Statistics and Probability,216.0,LoAvg,,,,2020-01-29 09:02:40,2019-2020,2022,Winter
