column00,Unnamed: 0,TermName,StudentID,StudentDateOfBirth,StudentGender,Grade,Subject,Course,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,LexileScore,LexileMin,LexileMax,Goal1Name,Goal1RitScore,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5Adjective,TestStartDateTime,Year,ClassOf,Season
155,155,Fall 2019-2020,1289823,2003-12-04,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599417173,2019-09-30,14:06:17,70,221,3.3,49.0,Avg,53,2.5,1090.0,990.0,1140.0,Literary Text: Key Ideas and Details,207,LoAvg,"Literary Text: Language, Craft, and Structure",208,LoAvg,Informational Text: Key Ideas and Details,230,HiAvg,"Informational Text: Language, Craft, and Structure",219.0,Avg,Vocabulary: Acquisition and Use,242.0,High,2019-09-30 14:06:17,2019-2020,2022,Fall
158,158,Fall 2019-2020,1289825,2004-04-14,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599416748,2019-09-30,14:06:16,23,211,3.3,28.0,LoAvg,45,15.0,890.0,790.0,940.0,Literary Text: Key Ideas and Details,202,Low,"Literary Text: Language, Craft, and Structure",202,Low,Informational Text: Key Ideas and Details,230,HiAvg,"Informational Text: Language, Craft, and Structure",207.0,LoAvg,Vocabulary: Acquisition and Use,214.0,LoAvg,2019-09-30 14:06:16,2019-2020,2022,Fall
161,161,Fall 2019-2020,1289973,2004-02-26,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599416890,2019-09-30,14:06:13,33,233,3.7,74.0,HiAvg,63,2.3256,1330.0,1230.0,1380.0,Literary Text: Key Ideas and Details,223,Avg,"Literary Text: Language, Craft, and Structure",225,Avg,Informational Text: Key Ideas and Details,232,HiAvg,"Informational Text: Language, Craft, and Structure",240.0,High,Vocabulary: Acquisition and Use,244.0,High,2019-09-30 14:06:13,2019-2020,2022,Fall
164,164,Fall 2019-2020,1294035,2006-04-12,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599172546,2019-10-01,10:52:39,37,247,3.4,93.0,High,60,0.0,1615.0,1515.0,1665.0,Literary Text: Key Ideas and Details,255,High,"Literary Text: Language, Craft, and Structure",239,High,Informational Text: Key Ideas and Details,250,High,"Informational Text: Language, Craft, and Structure",254.0,High,Vocabulary: Acquisition and Use,232.0,HiAvg,2019-10-01 10:52:39,2019-2020,2023,Fall
167,167,Fall 2019-2020,1294036,2005-01-24,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,597016665,2019-10-01,10:52:45,82,237,3.4,83.0,High,53,0.0,1415.0,1315.0,1465.0,Literary Text: Key Ideas and Details,237,High,"Literary Text: Language, Craft, and Structure",229,HiAvg,Informational Text: Key Ideas and Details,231,HiAvg,"Informational Text: Language, Craft, and Structure",242.0,High,Vocabulary: Acquisition and Use,247.0,High,2019-10-01 10:52:45,2019-2020,2023,Fall
170,170,Fall 2019-2020,1299938,2004-10-15,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599173104,2019-10-01,10:52:44,38,203,3.3,20.0,Low,45,5.0,725.0,625.0,775.0,Literary Text: Key Ideas and Details,204,LoAvg,"Literary Text: Language, Craft, and Structure",200,Low,Informational Text: Key Ideas and Details,202,Low,"Informational Text: Language, Craft, and Structure",208.0,LoAvg,Vocabulary: Acquisition and Use,200.0,Low,2019-10-01 10:52:44,2019-2020,2023,Fall
173,173,Fall 2019-2020,1299939,2004-11-10,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,596763368,2019-09-30,15:05:42,39,214,3.4,40.0,LoAvg,46,0.0,950.0,850.0,1000.0,Literary Text: Key Ideas and Details,197,Low,"Literary Text: Language, Craft, and Structure",227,HiAvg,Informational Text: Key Ideas and Details,212,LoAvg,"Informational Text: Language, Craft, and Structure",223.0,Avg,Vocabulary: Acquisition and Use,208.0,LoAvg,2019-09-30 15:05:42,2019-2020,2023,Fall
177,177,Fall 2019-2020,1299942,2003-03-12,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599416771,2019-09-30,10:55:10,36,238,3.3,79.0,HiAvg,53,0.0,1435.0,1335.0,1485.0,Literary Text: Key Ideas and Details,235,HiAvg,"Literary Text: Language, Craft, and Structure",234,HiAvg,Informational Text: Key Ideas and Details,232,HiAvg,"Informational Text: Language, Craft, and Structure",236.0,HiAvg,Vocabulary: Acquisition and Use,249.0,High,2019-09-30 10:55:10,2019-2020,2021,Fall
180,180,Fall 2019-2020,1299945,2003-07-19,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599172557,2019-10-01,10:52:48,36,209,3.3,30.0,LoAvg,48,5.0,850.0,750.0,900.0,Literary Text: Key Ideas and Details,210,LoAvg,"Literary Text: Language, Craft, and Structure",204,LoAvg,Informational Text: Key Ideas and Details,208,LoAvg,"Informational Text: Language, Craft, and Structure",209.0,LoAvg,Vocabulary: Acquisition and Use,212.0,LoAvg,2019-10-01 10:52:48,2019-2020,2023,Fall
183,183,Fall 2019-2020,1302923,2003-11-21,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,596555497,2019-10-17,14:09:00,80,227,3.4,62.0,HiAvg,50,0.0,1210.0,1110.0,1260.0,Literary Text: Key Ideas and Details,221,Avg,"Literary Text: Language, Craft, and Structure",225,Avg,Informational Text: Key Ideas and Details,235,HiAvg,"Informational Text: Language, Craft, and Structure",227.0,HiAvg,Vocabulary: Acquisition and Use,225.0,Avg,2019-10-17 14:09:00,2019-2020,2022,Fall
186,186,Fall 2019-2020,140094,2005-06-20,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,596763481,2019-09-30,15:01:39,33,222,3.4,56.0,Avg,53,0.0,1110.0,1010.0,1160.0,Literary Text: Key Ideas and Details,207,LoAvg,"Literary Text: Language, Craft, and Structure",226,HiAvg,Informational Text: Key Ideas and Details,211,LoAvg,"Informational Text: Language, Craft, and Structure",224.0,Avg,Vocabulary: Acquisition and Use,241.0,High,2019-09-30 15:01:39,2019-2020,2023,Fall
189,189,Fall 2019-2020,142384,2003-02-06,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,596903891,2019-09-30,10:55:32,82,248,3.5,92.0,High,63,0.0,1635.0,1535.0,1685.0,Literary Text: Key Ideas and Details,250,High,"Literary Text: Language, Craft, and Structure",247,High,Informational Text: Key Ideas and Details,249,High,"Informational Text: Language, Craft, and Structure",245.0,High,Vocabulary: Acquisition and Use,249.0,High,2019-09-30 10:55:32,2019-2020,2021,Fall
192,192,Fall 2019-2020,156593,2004-04-05,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599173238,2019-10-01,09:04:53,70,245,3.4,91.0,High,55,0.0,1575.0,1475.0,1625.0,Literary Text: Key Ideas and Details,251,High,"Literary Text: Language, Craft, and Structure",242,High,Informational Text: Key Ideas and Details,247,High,"Informational Text: Language, Craft, and Structure",245.0,High,Vocabulary: Acquisition and Use,243.0,High,2019-10-01 09:04:53,2019-2020,2022,Fall
195,195,Fall 2019-2020,165347,2002-09-03,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599416818,2019-09-30,10:55:11,56,233,3.3,70.0,HiAvg,49,0.0,1330.0,1230.0,1380.0,Literary Text: Key Ideas and Details,231,HiAvg,"Literary Text: Language, Craft, and Structure",227,Avg,Informational Text: Key Ideas and Details,238,HiAvg,"Informational Text: Language, Craft, and Structure",240.0,High,Vocabulary: Acquisition and Use,230.0,HiAvg,2019-09-30 10:55:11,2019-2020,2021,Fall
198,198,Fall 2019-2020,172670,2003-06-04,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599416914,2019-09-30,10:55:10,60,241,3.7,84.0,High,63,4.6512,1495.0,1395.0,1545.0,Literary Text: Key Ideas and Details,230,HiAvg,"Literary Text: Language, Craft, and Structure",234,HiAvg,Informational Text: Key Ideas and Details,226,Avg,"Informational Text: Language, Craft, and Structure",255.0,High,Vocabulary: Acquisition and Use,251.0,High,2019-09-30 10:55:10,2019-2020,2021,Fall
201,201,Fall 2019-2020,183513,2003-03-24,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599417055,2019-09-30,10:55:04,48,229,3.3,62.0,HiAvg,53,0.0,1250.0,1150.0,1300.0,Literary Text: Key Ideas and Details,236,HiAvg,"Literary Text: Language, Craft, and Structure",222,Avg,Informational Text: Key Ideas and Details,233,HiAvg,"Informational Text: Language, Craft, and Structure",229.0,HiAvg,Vocabulary: Acquisition and Use,226.0,Avg,2019-09-30 10:55:04,2019-2020,2021,Fall
204,204,Fall 2019-2020,233676,2004-02-25,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599173113,2019-10-01,09:04:54,67,255,3.8,97.0,High,74,0.0,1775.0,1675.0,1825.0,Literary Text: Key Ideas and Details,269,High,"Literary Text: Language, Craft, and Structure",239,High,Informational Text: Key Ideas and Details,263,High,"Informational Text: Language, Craft, and Structure",254.0,High,Vocabulary: Acquisition and Use,252.0,High,2019-10-01 09:04:54,2019-2020,2022,Fall
207,207,Fall 2019-2020,242252,2003-05-28,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599417007,2019-09-30,10:55:57,43,232,3.3,68.0,HiAvg,53,0.0,1310.0,1210.0,1360.0,Literary Text: Key Ideas and Details,240,High,"Literary Text: Language, Craft, and Structure",226,Avg,Informational Text: Key Ideas and Details,226,Avg,"Informational Text: Language, Craft, and Structure",236.0,HiAvg,Vocabulary: Acquisition and Use,235.0,HiAvg,2019-09-30 10:55:57,2019-2020,2021,Fall
210,210,Fall 2019-2020,245976,2003-08-12,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599173158,2019-10-01,09:04:56,51,226,3.2,60.0,Avg,53,0.0,1190.0,1090.0,1240.0,Literary Text: Key Ideas and Details,229,HiAvg,"Literary Text: Language, Craft, and Structure",229,HiAvg,Informational Text: Key Ideas and Details,220,Avg,"Informational Text: Language, Craft, and Structure",230.0,HiAvg,Vocabulary: Acquisition and Use,220.0,Avg,2019-10-01 09:04:56,2019-2020,2022,Fall
213,213,Fall 2019-2020,254176,2003-09-28,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599172651,2019-10-01,09:05:04,62,229,3.3,66.0,HiAvg,53,0.0,1250.0,1150.0,1300.0,Literary Text: Key Ideas and Details,220,Avg,"Literary Text: Language, Craft, and Structure",251,High,Informational Text: Key Ideas and Details,228,HiAvg,"Informational Text: Language, Craft, and Structure",224.0,Avg,Vocabulary: Acquisition and Use,224.0,Avg,2019-10-01 09:05:04,2019-2020,2022,Fall
216,216,Fall 2019-2020,257391,2003-12-05,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599417227,2019-09-30,14:12:45,42,236,3.3,79.0,HiAvg,53,0.0,1395.0,1295.0,1445.0,Literary Text: Key Ideas and Details,223,Avg,"Literary Text: Language, Craft, and Structure",229,HiAvg,Informational Text: Key Ideas and Details,245,High,"Informational Text: Language, Craft, and Structure",244.0,High,Vocabulary: Acquisition and Use,246.0,High,2019-09-30 14:12:45,2019-2020,2022,Fall
219,219,Fall 2019-2020,272804,2003-03-02,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599172688,2019-10-01,09:04:53,76,240,3.3,85.0,High,53,0.0,1475.0,1375.0,1525.0,Literary Text: Key Ideas and Details,246,High,"Literary Text: Language, Craft, and Structure",243,High,Informational Text: Key Ideas and Details,234,HiAvg,"Informational Text: Language, Craft, and Structure",234.0,HiAvg,Vocabulary: Acquisition and Use,241.0,High,2019-10-01 09:04:53,2019-2020,2022,Fall
222,222,Fall 2019-2020,282975,2004-08-30,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,596763483,2019-09-30,15:01:55,43,215,3.3,42.0,Avg,48,0.0,970.0,870.0,1020.0,Literary Text: Key Ideas and Details,204,LoAvg,"Literary Text: Language, Craft, and Structure",215,Avg,Informational Text: Key Ideas and Details,213,LoAvg,"Informational Text: Language, Craft, and Structure",217.0,Avg,Vocabulary: Acquisition and Use,228.0,HiAvg,2019-09-30 15:01:55,2019-2020,2023,Fall
225,225,Fall 2019-2020,301100,2004-08-27,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,596763465,2019-09-30,15:01:57,24,216,3.3,44.0,Avg,53,0.0,990.0,890.0,1040.0,Literary Text: Key Ideas and Details,215,Avg,"Literary Text: Language, Craft, and Structure",224,Avg,Informational Text: Key Ideas and Details,210,LoAvg,"Informational Text: Language, Craft, and Structure",215.0,Avg,Vocabulary: Acquisition and Use,219.0,Avg,2019-09-30 15:01:57,2019-2020,2023,Fall
228,228,Fall 2019-2020,304567,2003-11-01,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599417136,2019-09-30,14:06:18,59,251,3.5,95.0,High,67,0.0,1695.0,1595.0,1745.0,Literary Text: Key Ideas and Details,255,High,"Literary Text: Language, Craft, and Structure",245,High,Informational Text: Key Ideas and Details,257,High,"Informational Text: Language, Craft, and Structure",244.0,High,Vocabulary: Acquisition and Use,252.0,High,2019-09-30 14:06:18,2019-2020,2022,Fall
231,231,Fall 2019-2020,329300,2005-08-31,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599172568,2019-10-01,10:52:41,61,233,3.3,77.0,HiAvg,50,0.0,1330.0,1230.0,1380.0,Literary Text: Key Ideas and Details,221,Avg,"Literary Text: Language, Craft, and Structure",240,High,Informational Text: Key Ideas and Details,228,HiAvg,"Informational Text: Language, Craft, and Structure",231.0,HiAvg,Vocabulary: Acquisition and Use,245.0,High,2019-10-01 10:52:41,2019-2020,2023,Fall
234,234,Fall 2019-2020,337582,2004-06-19,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599416746,2019-09-30,14:06:25,61,221,3.4,49.0,Avg,50,0.0,1090.0,990.0,1140.0,Literary Text: Key Ideas and Details,221,Avg,"Literary Text: Language, Craft, and Structure",232,HiAvg,Informational Text: Key Ideas and Details,210,LoAvg,"Informational Text: Language, Craft, and Structure",223.0,Avg,Vocabulary: Acquisition and Use,217.0,Avg,2019-09-30 14:06:25,2019-2020,2022,Fall
238,238,Fall 2019-2020,362070,2004-08-07,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599417045,2019-09-30,14:06:17,54,237,3.4,81.0,High,48,0.0,1415.0,1315.0,1465.0,Literary Text: Key Ideas and Details,242,High,"Literary Text: Language, Craft, and Structure",236,HiAvg,Informational Text: Key Ideas and Details,234,HiAvg,"Informational Text: Language, Craft, and Structure",235.0,HiAvg,Vocabulary: Acquisition and Use,240.0,High,2019-09-30 14:06:17,2019-2020,2022,Fall
241,241,Fall 2019-2020,380914,2005-02-24,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,596763385,2019-09-30,15:01:47,69,229,3.3,70.0,HiAvg,53,0.0,1250.0,1150.0,1300.0,Literary Text: Key Ideas and Details,232,HiAvg,"Literary Text: Language, Craft, and Structure",234,HiAvg,Informational Text: Key Ideas and Details,230,HiAvg,"Informational Text: Language, Craft, and Structure",224.0,Avg,Vocabulary: Acquisition and Use,227.0,HiAvg,2019-09-30 15:01:47,2019-2020,2023,Fall
244,244,Fall 2019-2020,456530,2002-10-05,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599417200,2019-09-30,10:55:29,52,235,3.4,74.0,HiAvg,58,0.0,1375.0,1275.0,1425.0,Literary Text: Key Ideas and Details,234,HiAvg,"Literary Text: Language, Craft, and Structure",229,HiAvg,Informational Text: Key Ideas and Details,233,HiAvg,"Informational Text: Language, Craft, and Structure",235.0,HiAvg,Vocabulary: Acquisition and Use,246.0,High,2019-09-30 10:55:29,2019-2020,2021,Fall
247,247,Fall 2019-2020,459521,2003-03-14,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,596903884,2019-09-30,10:55:11,84,243,3.3,86.0,High,53,0.0,1535.0,1435.0,1585.0,Literary Text: Key Ideas and Details,244,High,"Literary Text: Language, Craft, and Structure",237,HiAvg,Informational Text: Key Ideas and Details,244,High,"Informational Text: Language, Craft, and Structure",248.0,High,Vocabulary: Acquisition and Use,245.0,High,2019-09-30 10:55:11,2019-2020,2021,Fall
250,250,Fall 2019-2020,469561,2003-12-18,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599172965,2019-10-01,09:04:54,36,226,3.3,60.0,Avg,50,0.0,1190.0,1090.0,1240.0,Literary Text: Key Ideas and Details,219,Avg,"Literary Text: Language, Craft, and Structure",224,Avg,Informational Text: Key Ideas and Details,233,HiAvg,"Informational Text: Language, Craft, and Structure",225.0,Avg,Vocabulary: Acquisition and Use,229.0,HiAvg,2019-10-01 09:04:54,2019-2020,2022,Fall
253,253,Fall 2019-2020,477839,2005-03-02,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599417196,2019-09-30,14:08:22,36,234,3.5,76.0,HiAvg,56,0.0,1350.0,1250.0,1400.0,Literary Text: Key Ideas and Details,228,HiAvg,"Literary Text: Language, Craft, and Structure",228,HiAvg,Informational Text: Key Ideas and Details,236,HiAvg,"Informational Text: Language, Craft, and Structure",244.0,High,Vocabulary: Acquisition and Use,235.0,HiAvg,2019-09-30 14:08:22,2019-2020,2022,Fall
256,256,Fall 2019-2020,490440,2005-01-15,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,596763363,2019-09-30,15:01:36,48,224,3.3,61.0,HiAvg,50,0.0,1150.0,1050.0,1200.0,Literary Text: Key Ideas and Details,225,HiAvg,"Literary Text: Language, Craft, and Structure",227,HiAvg,Informational Text: Key Ideas and Details,213,LoAvg,"Informational Text: Language, Craft, and Structure",232.0,HiAvg,Vocabulary: Acquisition and Use,225.0,HiAvg,2019-09-30 15:01:36,2019-2020,2023,Fall
259,259,Fall 2019-2020,498151,2004-04-18,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599172437,2019-10-01,10:52:46,40,230,3.4,72.0,HiAvg,58,7.5,1270.0,1170.0,1320.0,Literary Text: Key Ideas and Details,236,HiAvg,"Literary Text: Language, Craft, and Structure",228,HiAvg,Informational Text: Key Ideas and Details,227,HiAvg,"Informational Text: Language, Craft, and Structure",227.0,HiAvg,Vocabulary: Acquisition and Use,231.0,HiAvg,2019-10-01 10:52:46,2019-2020,2023,Fall
262,262,Fall 2019-2020,535603,2004-04-02,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599173120,2019-10-01,10:52:42,42,229,3.4,70.0,HiAvg,53,2.5,1250.0,1150.0,1300.0,Literary Text: Key Ideas and Details,225,HiAvg,"Literary Text: Language, Craft, and Structure",219,Avg,Informational Text: Key Ideas and Details,234,HiAvg,"Informational Text: Language, Craft, and Structure",232.0,HiAvg,Vocabulary: Acquisition and Use,235.0,HiAvg,2019-10-01 10:52:42,2019-2020,2023,Fall
265,265,Fall 2019-2020,548005,2003-03-19,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599416886,2019-09-30,10:55:14,70,235,3.5,74.0,HiAvg,53,0.0,1375.0,1275.0,1425.0,Literary Text: Key Ideas and Details,249,High,"Literary Text: Language, Craft, and Structure",255,High,Informational Text: Key Ideas and Details,228,Avg,"Informational Text: Language, Craft, and Structure",226.0,Avg,Vocabulary: Acquisition and Use,227.0,Avg,2019-09-30 10:55:14,2019-2020,2021,Fall
268,268,Fall 2019-2020,556296,2005-05-03,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,596763485,2019-09-30,15:01:47,55,241,3.3,88.0,High,55,0.0,1495.0,1395.0,1545.0,Literary Text: Key Ideas and Details,249,High,"Literary Text: Language, Craft, and Structure",248,High,Informational Text: Key Ideas and Details,230,HiAvg,"Informational Text: Language, Craft, and Structure",241.0,High,Vocabulary: Acquisition and Use,237.0,High,2019-09-30 15:01:47,2019-2020,2023,Fall
271,271,Fall 2019-2020,577031,2003-05-06,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,596639528,2019-09-30,14:06:22,80,235,3.4,77.0,HiAvg,58,0.0,1375.0,1275.0,1425.0,Literary Text: Key Ideas and Details,232,HiAvg,"Literary Text: Language, Craft, and Structure",234,HiAvg,Informational Text: Key Ideas and Details,233,HiAvg,"Informational Text: Language, Craft, and Structure",241.0,High,Vocabulary: Acquisition and Use,233.0,HiAvg,2019-09-30 14:06:22,2019-2020,2022,Fall
274,274,Fall 2019-2020,588275,2003-05-01,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,596904000,2019-09-30,10:55:11,87,245,3.4,89.0,High,58,0.0,1575.0,1475.0,1625.0,Literary Text: Key Ideas and Details,244,High,"Literary Text: Language, Craft, and Structure",231,HiAvg,Informational Text: Key Ideas and Details,242,High,"Informational Text: Language, Craft, and Structure",254.0,High,Vocabulary: Acquisition and Use,258.0,High,2019-09-30 10:55:11,2019-2020,2021,Fall
277,277,Fall 2019-2020,622408,2004-12-28,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,596763384,2019-09-30,15:01:33,60,216,3.3,44.0,Avg,50,0.0,990.0,890.0,1040.0,Literary Text: Key Ideas and Details,219,Avg,"Literary Text: Language, Craft, and Structure",216,Avg,Informational Text: Key Ideas and Details,201,Low,"Informational Text: Language, Craft, and Structure",229.0,HiAvg,Vocabulary: Acquisition and Use,217.0,Avg,2019-09-30 15:01:33,2019-2020,2023,Fall
280,280,Fall 2019-2020,636020,2003-08-14,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,599417090,2019-09-30,14:06:46,31,201,3.5,13.0,Low,38,20.0,685.0,585.0,735.0,Literary Text: Key Ideas and Details,193,Low,"Literary Text: Language, Craft, and Structure",218,Avg,Informational Text: Key Ideas and Details,194,Low,"Informational Text: Language, Craft, and Structure",198.0,Low,Vocabulary: Acquisition and Use,203.0,Low,2019-09-30 14:06:46,2019-2020,2022,Fall
